0.000463,0.000900,0.001626
0.000462,0.000908,0.001625
0.000469,0.000909,0.001644
0.000474,0.000919,0.001703
0.000499,0.000952,0.001660
0.000551,0.000968,0.001695
0.000589,0.001072,0.002138
0.000639,0.001085,0.001761
0.001211,0.001184,0.001899
0.003036,0.001371,0.002151
0.002397,0.002067,0.002175
0.005881,0.004026,0.002428
0.010604,0.008293,0.003533
0.019873,0.015281,0.005992
0.038029,0.028604,0.010928
0.075642,0.054653,0.114620
0.140309,0.106607,0.265014
