0.000846,0.000217,0.000265
0.000868,0.000194,0.000272
0.000848,0.000216,0.000303
0.000820,0.000217,0.000306
0.000845,0.000259,0.000326
0.000918,0.000295,0.000350
0.001027,0.000319,0.000471
0.001363,0.000504,0.000740
0.001984,0.000937,0.001401
0.002987,0.001849,0.002125
0.004189,0.003396,0.002958
0.006972,0.005933,0.007794
0.012756,0.011076,0.026737
0.023689,0.021496,0.032385
0.097527,0.042221,0.056343
0.173765,0.083711,0.106875
0.326498,0.167300,0.211853
