0.001270,0.000566,0.000391
0.001395,0.000562,0.000388
0.001343,0.000557,0.000387
0.001304,0.000623,0.000483
0.001214,0.000716,0.000485
0.001290,0.000684,0.000442
0.001377,0.000631,0.000489
0.001200,0.000749,0.000479
0.001368,0.000676,0.000532
0.001378,0.000593,0.000479
0.001330,0.000668,0.000561
0.001692,0.001054,0.000786
0.002284,0.001380,0.002714
0.003133,0.002374,0.005367
0.005497,0.005760,0.010563
0.009399,0.010918,0.020394
0.017454,0.021384,0.040605
