0.000359,0.000774
0.000418,0.000750
0.000404,0.000781
0.000422,0.000758
0.000416,0.000776
0.000441,0.000779
0.000461,0.000820
0.000510,0.000869
0.000616,0.000939
0.000777,0.001085
0.001373,0.001089
0.001989,0.001258
0.003795,0.001806
0.007022,0.002885
0.015020,0.005211
0.028524,0.012929
0.055546,0.026414
