0.000474,0.000832
0.000475,0.000849
0.000489,0.000840
0.000492,0.000896
0.000527,0.000927
0.000577,0.001033
0.000736,0.001117
0.001194,0.001152
0.002243,0.001506
0.004810,0.002267
0.009934,0.003697
0.018461,0.056430
0.035810,0.104789
0.068597,0.136993
0.132139,0.181125
0.266369,0.213065
0.546651,0.282073
