0.000406,0.000438,0.000404
0.000404,0.000434,0.000405
0.000411,0.000425,0.000415
0.000393,0.000477,0.000432
0.000394,0.000466,0.000395
0.000397,0.000459,0.000400
0.000410,0.000436,0.000404
0.000439,0.000503,0.000479
0.000479,0.000674,0.000512
0.000425,0.000401,0.000502
0.000918,0.000512,0.000555
0.001098,0.001626,0.000790
0.000994,0.001029,0.002691
0.001610,0.001655,0.005416
0.002950,0.002990,0.010483
0.005766,0.005958,0.020525
0.017863,0.020683,0.040737
